institute_std,subscription_start_month,class_bundle_signature,class_count,learner_count,core_subject_count,bundle_confidence
UNKNOWN_UNMAPPED,2023-04,345,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-04,535,1,4,1,LOW
UNKNOWN_UNMAPPED,2023-05,273,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-05,540,1,2,1,LOW
UNKNOWN_UNMAPPED,2023-06,1,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-06,262|271|373,3,1,3,LOW
UNKNOWN_UNMAPPED,2023-06,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,1,4,LOW
UNKNOWN_UNMAPPED,2023-07,259,1,2,1,LOW
UNKNOWN_UNMAPPED,2023-07,262,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-07,343,1,6,1,LOW
UNKNOWN_UNMAPPED,2023-07,343|344,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-07,343|345,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-07,344,1,3,1,LOW
UNKNOWN_UNMAPPED,2023-07,344|345,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-07,345,1,11,1,LOW
UNKNOWN_UNMAPPED,2023-07,345|346,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-07,352,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-07,353,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,256,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,257,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,327,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,343|372,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-08,346,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,352,1,3,1,LOW
UNKNOWN_UNMAPPED,2023-08,372,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,391,1,9,1,LOW
UNKNOWN_UNMAPPED,2023-08,520,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-08,70,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-09,255,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-09,256,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-09,258,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-09,258|259|262|373,4,1,4,LOW
UNKNOWN_UNMAPPED,2023-09,352|391,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-10,253,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-10,260|262,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-10,260|262|289,3,1,3,LOW
UNKNOWN_UNMAPPED,2023-10,327,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-11,253|256,2,1,2,LOW
UNKNOWN_UNMAPPED,2023-11,405,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-12,258,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-12,391,1,1,1,LOW
UNKNOWN_UNMAPPED,2023-12,70,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-01,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-01,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,6,4,LOW
UNKNOWN_UNMAPPED,2024-01,524|525|526|528|533,5,1,4,LOW
UNKNOWN_UNMAPPED,2024-04,259,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-04,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-04,521|522|523|524|525|526|527|528|529|530|531|532|533|534,14,1,4,LOW
UNKNOWN_UNMAPPED,2024-05,262,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-05,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-05,395,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-06,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-06,340,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-07,259,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-07,404,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-07,70,1,2,1,LOW
UNKNOWN_UNMAPPED,2024-08,259|262|289|328|373,5,1,4,LOW
UNKNOWN_UNMAPPED,2024-08,391,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-09,258,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-09,520,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-10,343|344|345|346|350|535,6,1,4,LOW
UNKNOWN_UNMAPPED,2024-10,373,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-10,379,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-11,351,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-11,520|521|523|525|526|528|530|531|532|533|534|583,12,1,4,LOW
UNKNOWN_UNMAPPED,2024-12,253|254|255|256,4,4,4,LOW
UNKNOWN_UNMAPPED,2024-12,340,1,1,1,LOW
UNKNOWN_UNMAPPED,2024-12,404,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-01,259,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-01,520|526|530|534,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-02,591,1,5,1,LOW
UNKNOWN_UNMAPPED,2025-03,248,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-04,372,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-04,520|521|528|530|531|534,6,1,4,LOW
UNKNOWN_UNMAPPED,2025-04,520|528|530,3,3,3,LOW
UNKNOWN_UNMAPPED,2025-04,591,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-05,253|254|255|353,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-05,253|257,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-05,253|274,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-05,255,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-05,372,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-05,520|528|530,3,3,3,LOW
UNKNOWN_UNMAPPED,2025-05,600,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-06,253|254|255|256,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-06,253|256,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-06,254,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-06,256,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-06,257|353,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-06,259|260|262|344,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-06,351,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-06,596|597|598|599,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-06,600,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-06,70,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-07,288,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-08,339,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-08,356,1,4,1,LOW
UNKNOWN_UNMAPPED,2025-08,356|520,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-08,356|520|522|524|528|531|534,7,1,4,LOW
UNKNOWN_UNMAPPED,2025-08,356|520|524|531,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-08,356|523|528|530|531|532,6,1,4,LOW
UNKNOWN_UNMAPPED,2025-08,356|531,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-08,393,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-08,405,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-08,520,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-08,601,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-09,356,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-09,356|520,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-09,520,1,2,1,LOW
UNKNOWN_UNMAPPED,2025-09,520|522,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-09,520|531|533|583,4,2,4,LOW
UNKNOWN_UNMAPPED,2025-10,339,1,3,1,LOW
UNKNOWN_UNMAPPED,2025-10,339|584,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-10,520,1,6,1,LOW
UNKNOWN_UNMAPPED,2025-10,520|522|524,3,1,3,LOW
UNKNOWN_UNMAPPED,2025-10,520|522|524|531,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-10,520|524|526|528|530|532|533|583,8,1,4,LOW
UNKNOWN_UNMAPPED,2025-10,520|531|533|583,4,1,4,LOW
UNKNOWN_UNMAPPED,2025-10,520|531|534,3,1,3,LOW
UNKNOWN_UNMAPPED,2025-10,522|523|526|528|529|530|583,7,1,4,LOW
UNKNOWN_UNMAPPED,2025-10,596,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-10,596|597,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-10,596|597|598|599,4,5,4,LOW
UNKNOWN_UNMAPPED,2025-10,597,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-11,259,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-11,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-11,520,1,27,1,LOW
UNKNOWN_UNMAPPED,2025-11,520|522|524,3,1,3,LOW
UNKNOWN_UNMAPPED,2025-11,520|531|533|583,4,2,4,LOW
UNKNOWN_UNMAPPED,2025-11,520|531|534,3,2,3,LOW
UNKNOWN_UNMAPPED,2025-12,329,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-12,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-12,346|595,2,1,2,LOW
UNKNOWN_UNMAPPED,2025-12,357,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-12,600,1,1,1,LOW
UNKNOWN_UNMAPPED,2025-12,601,1,4,1,LOW
UNKNOWN_UNMAPPED,2025-12,70,1,33,1,LOW
UNKNOWN_UNMAPPED,2026-01,253,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,259,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,339|404,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-01,340,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,405,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,520,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-01,596,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-01,596|597|598|599,4,1,4,LOW
UNKNOWN_UNMAPPED,2026-01,621,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-01,629,1,7,1,LOW
UNKNOWN_UNMAPPED,2026-02,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-02,404,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-02,520,1,3,1,LOW
UNKNOWN_UNMAPPED,2026-02,584,1,3,1,LOW
UNKNOWN_UNMAPPED,2026-02,584|624,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-02,596|597|598|599,4,3,4,LOW
UNKNOWN_UNMAPPED,2026-02,621,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-02,624,1,14,1,LOW
UNKNOWN_UNMAPPED,2026-02,624|629,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-03,254,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,254|624,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-03,339,1,4,1,LOW
UNKNOWN_UNMAPPED,2026-03,351,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,520,1,26,1,LOW
UNKNOWN_UNMAPPED,2026-03,520|521|522,3,1,3,LOW
UNKNOWN_UNMAPPED,2026-03,520|522,2,3,2,LOW
UNKNOWN_UNMAPPED,2026-03,520|522|527,3,4,3,LOW
UNKNOWN_UNMAPPED,2026-03,520|522|527|531,4,1,4,LOW
UNKNOWN_UNMAPPED,2026-03,520|522|531,3,1,3,LOW
UNKNOWN_UNMAPPED,2026-03,520|527,2,2,2,LOW
UNKNOWN_UNMAPPED,2026-03,520|531,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-03,590,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,596|597|598,3,1,3,LOW
UNKNOWN_UNMAPPED,2026-03,600,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,624,1,6,1,LOW
UNKNOWN_UNMAPPED,2026-03,624|644,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-03,629,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,644,1,3,1,LOW
UNKNOWN_UNMAPPED,2026-03,647,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-03,648,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,649,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-03,650,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-04,253|255,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,256,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-04,256|351,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,327,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-04,351,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-04,404,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-04,520,1,73,1,LOW
UNKNOWN_UNMAPPED,2026-04,520|521,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|521|522|525|527|531,6,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,520|521|522|527,4,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,520|522,2,3,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|522|523,3,1,3,LOW
UNKNOWN_UNMAPPED,2026-04,520|522|523|526|528|534,6,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,520|522|531,3,1,3,LOW
UNKNOWN_UNMAPPED,2026-04,520|523|525|526|530|531,6,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,520|524|531|532,4,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,520|525,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|526,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|530,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|531,2,3,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|534,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,520|650,2,1,2,LOW
UNKNOWN_UNMAPPED,2026-04,584,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-04,596|597|598|599|640|650|655,7,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,596|597|638|640|641|644,6,1,4,LOW
UNKNOWN_UNMAPPED,2026-04,598,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-04,624,1,8,1,LOW
UNKNOWN_UNMAPPED,2026-04,647,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-05,339,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-05,534,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-05,595,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-05,596,1,1,1,LOW
UNKNOWN_UNMAPPED,2026-05,596|597|598|599,4,1,4,LOW
UNKNOWN_UNMAPPED,2026-05,624,1,2,1,LOW
UNKNOWN_UNMAPPED,2026-06,580,1,107,1,LOW
UNKNOWN_UNMAPPED,2026-06,596|597|598|599,4,2,4,LOW
UNKNOWN_UNMAPPED,2026-06,596|597|598|599|624,5,1,4,LOW
UNKNOWN_UNMAPPED,2026-06,624,1,1,1,LOW
UNKNOWN_UNMAPPED,,10,1,1,1,LOW
UNKNOWN_UNMAPPED,,10|12|2|22|25|29|4|47|5,9,1,4,LOW
UNKNOWN_UNMAPPED,,10|178|322,3,1,3,LOW
UNKNOWN_UNMAPPED,,10|193|194|230|248|25|251|256|267|270|351|360,12,1,4,LOW
UNKNOWN_UNMAPPED,,10|22|25,3,1,3,LOW
UNKNOWN_UNMAPPED,,10|22|30|5,4,1,4,LOW
UNKNOWN_UNMAPPED,,10|2|22|25|5|7,6,1,4,LOW
UNKNOWN_UNMAPPED,,10|2|22|29,4,1,4,LOW
UNKNOWN_UNMAPPED,,10|5,2,1,2,LOW
UNKNOWN_UNMAPPED,,10|6,2,1,2,LOW
UNKNOWN_UNMAPPED,,11|12,2,1,2,LOW
UNKNOWN_UNMAPPED,,11|12|25|261|268|370|5,7,1,4,LOW
UNKNOWN_UNMAPPED,,11|263|48,3,1,3,LOW
UNKNOWN_UNMAPPED,,12,1,2,1,LOW
UNKNOWN_UNMAPPED,,12|171|193|194|196|2|218|220|221|224|225|226|270|29|30|323|40|47|51,19,1,4,LOW
UNKNOWN_UNMAPPED,,12|175,2,1,2,LOW
UNKNOWN_UNMAPPED,,12|193|2|22|220|25|258|29|47|5|584,11,1,4,LOW
UNKNOWN_UNMAPPED,,12|218|219|220|224|23|230|236|25|255|257|258|259|263|265|267|269|270|277|280|292|298|30|322|327|330|332|5,28,1,4,LOW
UNKNOWN_UNMAPPED,,12|218|22|47,4,1,4,LOW
UNKNOWN_UNMAPPED,,12|224|25|259|267|292|329|5|543|582,10,1,4,LOW
UNKNOWN_UNMAPPED,,12|225,2,1,2,LOW
UNKNOWN_UNMAPPED,,12|22|25|29|5,5,1,4,LOW
UNKNOWN_UNMAPPED,,12|230|267,3,1,3,LOW
UNKNOWN_UNMAPPED,,12|25,2,3,2,LOW
UNKNOWN_UNMAPPED,,12|258,2,1,2,LOW
UNKNOWN_UNMAPPED,,12|259|29|40|47|7,6,1,4,LOW
UNKNOWN_UNMAPPED,,12|25|280,3,1,3,LOW
UNKNOWN_UNMAPPED,,12|25|29,3,1,3,LOW
UNKNOWN_UNMAPPED,,12|25|29|6,4,1,4,LOW
UNKNOWN_UNMAPPED,,12|29|348|48,4,1,4,LOW
UNKNOWN_UNMAPPED,,12|2|220|222|25|256|319|5,8,1,4,LOW
UNKNOWN_UNMAPPED,,12|2|22|25|29|5,6,1,4,LOW
UNKNOWN_UNMAPPED,,12|2|25|5|6|7,6,1,4,LOW
UNKNOWN_UNMAPPED,,12|47,2,1,2,LOW
UNKNOWN_UNMAPPED,,12|47|55|6,4,1,4,LOW
UNKNOWN_UNMAPPED,,12|5|6,3,1,3,LOW
UNKNOWN_UNMAPPED,,171,1,13,1,LOW
UNKNOWN_UNMAPPED,,171|175,2,1,2,LOW
UNKNOWN_UNMAPPED,,171|175|193,3,1,3,LOW
UNKNOWN_UNMAPPED,,171|175|237|245|254|260|262|288,8,1,4,LOW
UNKNOWN_UNMAPPED,,171|175|316,3,1,3,LOW
UNKNOWN_UNMAPPED,,171|193,2,1,2,LOW
UNKNOWN_UNMAPPED,,171|194|25|265|267|440,6,1,4,LOW
UNKNOWN_UNMAPPED,,171|194|5,3,1,3,LOW
UNKNOWN_UNMAPPED,,171|218|220|224|25|251|259|265|292|321,10,1,4,LOW
UNKNOWN_UNMAPPED,,171|22|235|239,4,1,4,LOW
UNKNOWN_UNMAPPED,,171|230|25|259|263|268|270|277|280|332,10,1,4,LOW
UNKNOWN_UNMAPPED,,171|233|254|255|256|271|273|292|316,9,1,4,LOW
UNKNOWN_UNMAPPED,,171|238|259,3,1,3,LOW
UNKNOWN_UNMAPPED,,171|254|256|263|332,5,1,4,LOW
UNKNOWN_UNMAPPED,,171|255,2,1,2,LOW
UNKNOWN_UNMAPPED,,171|259,2,1,2,LOW
UNKNOWN_UNMAPPED,,171|267|7,3,1,3,LOW
UNKNOWN_UNMAPPED,,171|2|218|22|220|221|224|230|232|24|25|250|251|253|254|255|256|257|258|259|260|261|262|263|267|269|270|277|280|288|289|292|316|320|321|323|327|328|330|331|332|336|339|340|348|349|357|358|359|362|363|364|365|366|367|368|393|394|5|6|7|70,62,1,4,LOW
UNKNOWN_UNMAPPED,,171|6,2,1,2,LOW
UNKNOWN_UNMAPPED,,173|255|259|260,4,1,4,LOW
UNKNOWN_UNMAPPED,,173|258|261|262|263,5,1,4,LOW
UNKNOWN_UNMAPPED,,173|259,2,1,2,LOW
UNKNOWN_UNMAPPED,,173|262|302,3,1,3,LOW
UNKNOWN_UNMAPPED,,175,1,10,1,LOW
UNKNOWN_UNMAPPED,,175|194|6,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|218|224,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|225|25,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|225|257|259|271|5,6,1,4,LOW
UNKNOWN_UNMAPPED,,175|230|25,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|254|259|260|262|271|300|303|36,9,1,4,LOW
UNKNOWN_UNMAPPED,,175|257|29,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|259,2,1,2,LOW
UNKNOWN_UNMAPPED,,175|267|29,3,1,3,LOW
UNKNOWN_UNMAPPED,,175|29,2,1,2,LOW
UNKNOWN_UNMAPPED,,175|2|25|5,4,1,4,LOW
UNKNOWN_UNMAPPED,,175|47|5,3,1,3,LOW
UNKNOWN_UNMAPPED,,178,1,6,1,LOW
UNKNOWN_UNMAPPED,,178|194|265,3,1,3,LOW
UNKNOWN_UNMAPPED,,178|220|237,3,1,3,LOW
UNKNOWN_UNMAPPED,,178|255|258|259|260|261|288|373|395,9,1,4,LOW
UNKNOWN_UNMAPPED,,178|258,2,1,2,LOW
UNKNOWN_UNMAPPED,,178|259,2,2,2,LOW
UNKNOWN_UNMAPPED,,178|339,2,1,2,LOW
UNKNOWN_UNMAPPED,,190|191|192|260|262|289|70,7,1,4,LOW
UNKNOWN_UNMAPPED,,190|191|47|7,4,1,4,LOW
UNKNOWN_UNMAPPED,,190|191|71|72|74|75,6,1,4,LOW
UNKNOWN_UNMAPPED,,191,1,1,1,LOW
UNKNOWN_UNMAPPED,,191|192|218|24|250|321|70|71|75,9,1,4,LOW
UNKNOWN_UNMAPPED,,193,1,3,1,LOW
UNKNOWN_UNMAPPED,,193|219|237|239|292|316,6,1,4,LOW
UNKNOWN_UNMAPPED,,193|220,2,1,2,LOW
UNKNOWN_UNMAPPED,,193|253,2,1,2,LOW
UNKNOWN_UNMAPPED,,193|29|6,3,1,3,LOW
UNKNOWN_UNMAPPED,,193|47|7,3,1,3,LOW
UNKNOWN_UNMAPPED,,193|6,2,1,2,LOW
UNKNOWN_UNMAPPED,,194,1,2,1,LOW
UNKNOWN_UNMAPPED,,194|199|47,3,1,3,LOW
UNKNOWN_UNMAPPED,,194|22,2,1,2,LOW
UNKNOWN_UNMAPPED,,194|224|25|259|262|267|292|336,8,1,4,LOW
UNKNOWN_UNMAPPED,,194|259|322,3,1,3,LOW
UNKNOWN_UNMAPPED,,194|348|415|416|418,5,1,4,LOW
UNKNOWN_UNMAPPED,,194|47|7,3,1,3,LOW
UNKNOWN_UNMAPPED,,195|251|259|261|269|373,6,1,4,LOW
UNKNOWN_UNMAPPED,,196,1,4,1,LOW
UNKNOWN_UNMAPPED,,196|220|25|258|259|262|267|327|540|586,10,1,4,LOW
UNKNOWN_UNMAPPED,,196|258|288,3,1,3,LOW
UNKNOWN_UNMAPPED,,196|259,2,2,2,LOW
UNKNOWN_UNMAPPED,,196|259|292,3,1,3,LOW
UNKNOWN_UNMAPPED,,196|289,2,1,2,LOW
UNKNOWN_UNMAPPED,,196|30,2,1,2,LOW
UNKNOWN_UNMAPPED,,196|352,2,1,2,LOW
UNKNOWN_UNMAPPED,,196|357|358|359|362|363|364|365|366|367|368|373|393|394|434|47,16,1,4,LOW
UNKNOWN_UNMAPPED,,196|550,2,1,2,LOW
UNKNOWN_UNMAPPED,,1|218|223|35|47,5,1,4,LOW
UNKNOWN_UNMAPPED,,1|248,2,1,2,LOW
UNKNOWN_UNMAPPED,,2,1,8,1,LOW
UNKNOWN_UNMAPPED,,209,1,1,1,LOW
UNKNOWN_UNMAPPED,,218,1,35,1,LOW
UNKNOWN_UNMAPPED,,218|219,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|219|220|224|230|25|258|271|291|329|335|338|346|348|349|354|370|379|395|5|507|512|543|558|587|7,26,1,4,LOW
UNKNOWN_UNMAPPED,,218|219|221|224|225|251|260|265|267|5,10,1,4,LOW
UNKNOWN_UNMAPPED,,218|219|230|253|254|255|256|257|259|261|268|269|273|274|291|292|324|326|332|343|344|345|346|347|348|349|350|351|352,29,1,4,LOW
UNKNOWN_UNMAPPED,,218|220|267|280,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|221|224|251|265|267|316|320|434|549|572|582,12,1,4,LOW
UNKNOWN_UNMAPPED,,218|224,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|224|251|262|267,5,1,4,LOW
UNKNOWN_UNMAPPED,,218|224|251|267,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|224|251|267|339|344|348|349|434|543,10,1,4,LOW
UNKNOWN_UNMAPPED,,218|224|251|289|5,5,1,4,LOW
UNKNOWN_UNMAPPED,,218|225|256|259,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|22|225|25|251|259|267|268|269|336|353|360|370,13,1,4,LOW
UNKNOWN_UNMAPPED,,218|22|230,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|230|25|260|262|348|5|535,8,1,4,LOW
UNKNOWN_UNMAPPED,,218|230|333,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|237|25|267|347|5,6,1,4,LOW
UNKNOWN_UNMAPPED,,218|25,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|251,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|251|288|347,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|253,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|253|254|267|331|336,6,1,4,LOW
UNKNOWN_UNMAPPED,,218|254|51,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|255|258|259|262|263|271|291|347|360|491|512|517|518|535,15,1,4,LOW
UNKNOWN_UNMAPPED,,218|259,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|259|260|261|262|288|373|395,8,1,4,LOW
UNKNOWN_UNMAPPED,,218|259|262,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|25|263|267|292|322|5,7,1,4,LOW
UNKNOWN_UNMAPPED,,218|25|292|5,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|261|262|263|265|267|347,7,1,4,LOW
UNKNOWN_UNMAPPED,,218|267,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|267|289,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|267|336,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|267|347,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|270|280|322,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|280,2,2,2,LOW
UNKNOWN_UNMAPPED,,218|329,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|336,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|346|352|550,4,1,4,LOW
UNKNOWN_UNMAPPED,,218|434,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|55|7,3,1,3,LOW
UNKNOWN_UNMAPPED,,218|582,2,1,2,LOW
UNKNOWN_UNMAPPED,,218|619,2,1,2,LOW
UNKNOWN_UNMAPPED,,219,1,9,1,LOW
UNKNOWN_UNMAPPED,,219|220|230|265|348|440|512|640,8,1,4,LOW
UNKNOWN_UNMAPPED,,219|220|235|236|245,5,1,4,LOW
UNKNOWN_UNMAPPED,,219|224|253|256|274|292|347,7,1,4,LOW
UNKNOWN_UNMAPPED,,219|237|251|263|265|267|332|345|4|410,10,1,4,LOW
UNKNOWN_UNMAPPED,,219|251,2,1,2,LOW
UNKNOWN_UNMAPPED,,219|251|258|261|265|267|268|347|348|426|434|553|572,13,1,4,LOW
UNKNOWN_UNMAPPED,,219|251|29|47,4,1,4,LOW
UNKNOWN_UNMAPPED,,219|253|254,3,1,3,LOW
UNKNOWN_UNMAPPED,,219|253|273|292,4,1,4,LOW
UNKNOWN_UNMAPPED,,219|255|256|259|280|292|6,7,1,4,LOW
UNKNOWN_UNMAPPED,,219|259,2,1,2,LOW
